1995-02-06,1614.3002,12.17,11,12.08,10.86,11.66,12.48,8.39063,10,8.57813,8.73438,9.25
1995-02-07,1617.0002,12.17,11.01,12.07,10.83,11.62,12.48,8.34375,9.9375,8.5625,8.6875,9.1875
1995-02-08,1615.0502,12.18,11,12.08,10.84,11.63,12.5,8.28125,9.9375,8.5,8.6875,9.15625
1995-02-09,1617.9482,12.16,10.98,12.07,10.84,11.61,12.49,8.28125,9.9375,8.5,8.6875,9.15625
1995-02-10,1614.0003,12.21,10.95,12.1,10.76,11.61,12.5,8.3125,10,8.5625,8.75,9.23438
1995-02-11,1614.0003,12.21,10.95,12.1,10.76,11.61,12.5,8.3125,10,8.5625,8.75,9.23438
1995-02-12,1614.0003,12.21,10.95,12.1,10.76,11.61,12.5,8.3125,10,8.5625,8.75,9.23438
1995-02-13,1611.9251,12.35,11.09,12.23,10.92,11.82,12.63,8.4375,10.125,8.75,8.875,9.375
1995-02-14,1607.4501,12.28,11.06,12.17,10.91,11.72,12.6,8.375,10.125,8.6875,8.82813,9.34375
1995-02-15,1606.08,12.29,11.03,12.17,10.93,11.67,12.59,8.3125,10.125,8.625,8.8125,9.3125
1995-02-16,1602.41,12.39,11.12,12.27,11.03,11.78,12.68,8.375,10.1406,8.625,8.8125,9.34375
1995-02-17,1608.3242,12.32,11.12,12.23,11.02,11.76,12.64,8.53125,10.2656,8.8125,9,9.5
1995-02-18,1608.3242,12.32,11.12,12.23,11.02,11.76,12.64,8.53125,10.2656,8.8125,9,9.5
1995-02-19,1608.3242,12.32,11.12,12.23,11.02,11.76,12.64,8.53125,10.2656,8.8125,9,9.5
1995-02-20,1596.1597,12.33,11.11,12.2,11.01,11.73,12.67,8.4375,10.2031,8.6875,8.9375,9.375
1995-02-21,1615.5239,12.51,11.29,12.38,11.18,11.93,12.9,8.5,10.375,8.75,9,9.5
1995-02-22,1621.099,12.63,11.52,12.54,11.36,12.1,13.02,9.07813,10.6406,9.21875,9.5,9.95313
1995-02-23,1619.7242,12.57,11.38,12.44,11.33,11.98,12.93,9.0625,10.625,9.1875,9.3125,9.875
1995-02-24,1645.7501,12.7,11.52,12.58,11.31,12.17,13.07,9.125,10.75,9.26563,9.46875,10
1995-02-25,1645.7501,12.7,11.52,12.58,11.31,12.17,13.07,9.125,10.75,9.26563,9.46875,10
1995-02-26,1645.7501,12.7,11.52,12.58,11.31,12.17,13.07,9.125,10.75,9.26563,9.46875,10
1995-02-27,1676.3972,13.05,11.78,12.95,11.73,12.5,13.46,9.875,11.1563,9.92188,9.98438,10.5
1995-02-28,1669.9972,12.95,11.75,12.9,11.69,12.47,13.33,10.1875,11.2188,10.1875,10.2031,10.625
1995-03-01,1641.2502,12.89,11.56,12.81,11.58,12.34,13.26,10.0469,11.0625,10.0469,10.0469,10.4063
1995-03-02,1661.9251,13.02,11.66,12.93,11.29,12.43,13.38,9.89063,11,9.90625,9.92188,10.375
1995-03-03,1656.4493,13.36,11.93,13.15,11.41,12.73,13.61,10.0625,11.125,10.0625,10.0625,10.5
1995-03-04,1656.4493,13.36,11.93,13.15,11.41,12.73,13.61,10.0625,11.125,10.0625,10.0625,10.5
1995-03-05,1656.4493,13.36,11.93,13.15,11.41,12.73,13.61,10.0625,11.125,10.0625,10.0625,10.5
1995-03-06,1655.7352,13.45,11.98,13.35,11.41,12.79,13.73,10.625,11.625,10.6875,10.7344,11
1995-03-07,1651.4494,13.66,12.02,13.49,11.5,13.02,13.95,10.4375,11.5,10.4375,10.5,10.8125
1995-03-08,1650.0006,13.6,12.06,13.46,11.62,12.98,13.86,10.625,11.7656,10.6875,10.6875,11.125
1995-03-09,1651.0006,13.57,12.06,13.37,11.67,12.97,13.81,10.4688,11.5469,10.5,10.5938,11
1995-03-10,1675.4474,13.36,11.93,13.24,11.73,12.83,13.61,10.4688,11.6094,10.5,10.5781,11
1995-03-11,1675.4474,13.36,11.93,13.24,11.73,12.83,13.61,10.4688,11.6094,10.5,10.5781,11
1995-03-12,1675.4474,13.36,11.93,13.24,11.73,12.83,13.61,10.4688,11.6094,10.5,10.5781,11
1995-03-13,1689.0001,13.56,12.3,13.44,11.86,13.05,13.79,10.4375,11.7813,10.5625,10.6875,11.125
1995-03-14,1682.5004,13.41,12.19,13.32,11.74,12.92,13.65,10.5,11.75,10.625,10.7656,11.1719
1995-03-15,1680.1,13.62,12.44,13.53,12.05,13.2,13.84,10.5625,11.875,10.7188,10.8438,11.2656
1995-03-16,1682.2973,13.49,12.41,13.45,11.97,13.09,13.72,10.8438,12,11,11.0938,11.5469
1995-03-17,1733.3454,13.76,13.05,13.76,12.83,13.51,13.95,11.1406,12.375,11.4063,11.6875,11.9375
1995-03-18,1733.3454,13.76,13.05,13.76,12.83,13.51,13.95,11.1406,12.375,11.4063,11.6875,11.9375
1995-03-19,1733.3454,13.76,13.05,13.76,12.83,13.51,13.95,11.1406,12.375,11.4063,11.6875,11.9375
1995-03-20,1732.9204,13.7,12.91,13.7,12.66,13.37,13.88,11.7344,12.375,11.7969,11.875,12.1094
1995-03-21,1702.2962,13.41,12.52,13.37,12.37,13,13.6,11.2344,12.375,11.5781,11.7656,12.0781
1995-03-22,1714.0006,13.57,12.59,13.5,12.4,13.13,13.72,10.625,12,10.875,11.125,11.625
1995-03-23,1727.7503,13.62,12.7,13.54,12.5,13.2,13.68,10.8125,12.25,11.1563,11.5156,11.9375
1995-03-24,1720.3001,13.52,12.63,13.44,12.41,13.1,13.59,10.7188,12.1406,11.0469,11.3281,11.7656
1995-03-25,1720.3001,13.52,12.63,13.44,12.41,13.1,13.59,10.7188,12.1406,11.0469,11.3281,11.7656
1995-03-26,1720.3001,13.52,12.63,13.44,12.41,13.1,13.59,10.7188,12.1406,11.0469,11.3281,11.7656
1995-03-27,1702.7251,13.34,12.67,13.32,11.77,13.01,13.37,10.4375,11.75,10.8125,11.0781,11.4375
1995-03-28,1702.447,13.37,12.4,13.33,12.18,13.02,13.39,10.4688,11.7969,10.75,11.0469,11.5
1995-03-29,1701.2073,13.45,12.61,13.39,12.49,13.1,13.5,10.7813,12.0156,10.9531,11.3125,11.6875
1995-03-30,1720.2,13.29,12.33,13.24,12.24,12.91,13.34,10.6875,11.9688,10.875,11.2656,11.6406
1995-03-31,1697.1001,13.5,12.75,13.46,12.46,13.17,13.54,10.4688,11.8438,10.7969,11.125,11.5
1995-04-01,1697.1001,13.5,12.75,13.46,12.46,13.17,13.54,10.4688,11.8438,10.7969,11.125,11.5
1995-04-02,1697.1001,13.5,12.75,13.46,12.46,13.17,13.54,10.4688,11.8438,10.7969,11.125,11.5
1995-04-03,1720.5721,13.54,12.46,13.5,12.33,13.19,13.53,10.5,11.9219,10.875,11.1406,11.5156
1995-04-04,1724.1965,13.33,12.31,13.3,12.22,12.66,13.35,10.5469,11.9531,10.9375,11.1875,11.5781
1995-04-05,1720.5005,13.4,12.34,13.32,12.25,12.61,13.41,10.4688,11.8594,10.8125,11.0625,11.4375
1995-04-06,1713.1968,13.34,12.3,13.27,12.21,12.52,13.34,10.4375,11.75,10.75,10.9844,11.3594
1995-04-07,1701.5301,13.32,12.22,13.2,12.04,12.45,13.38,10.3594,11.5313,10.5625,10.8125,11.1719
1995-04-08,1701.5301,13.32,12.22,13.2,12.04,12.45,13.38,10.3594,11.5313,10.5625,10.8125,11.1719
1995-04-09,1701.5301,13.32,12.22,13.2,12.04,12.45,13.38,10.3594,11.5313,10.5625,10.8125,11.1719
1995-04-10,1720.1962,13.29,12.25,13.16,11.94,12.44,13.37,10.3125,11.3906,10.4375,10.6406,11
1995-04-11,1724.2661,13.43,12.21,13.24,11.91,12.52,13.42,10.375,11.4375,10.5,10.6563,11
1995-04-12,1729.6957,13.39,12.09,13.21,11.91,12.53,13.43,10.5,11.5,10.625,10.7188,11.125
1995-04-13,1706.9469,13.3,12.12,13.12,11.91,12.5,13.35,10.375,11.4063,10.5,10.6094,10.9844
1995-04-14,1705.0006,13.35,12.16,13.17,11.92,12.5,13.35,10.375,11.4063,10.5,10.6094,10.9844
1995-04-15,1705.0006,13.35,12.16,13.17,11.92,12.5,13.35,10.375,11.4063,10.5,10.6094,10.9844
1995-04-16,1705.0006,13.35,12.16,13.17,11.92,12.5,13.35,10.375,11.4063,10.5,10.6094,10.9844
1995-04-17,1691.1173,13.35,12.16,13.17,11.92,12.5,13.35,10.375,11.4063,10.5,10.6094,10.9844
1995-04-18,1703.5001,13.53,12.26,13.34,11.96,12.66,13.56,10.4375,11.5,10.5938,10.7344,11.0938
1995-04-19,1711.9473,13.57,12.29,13.36,11.95,12.63,13.61,10.5625,11.5938,10.75,10.8906,11.25
1995-04-20,1730.9466,13.55,12.32,13.29,11.99,12.57,13.68,10.6094,11.7188,10.8125,10.9375,11.2656
1995-04-21,1721.4465,13.42,12.22,13.16,11.9,12.54,13.45,10.625,11.6875,10.8125,10.9375,11.2969
1995-04-22,1721.4465,13.42,12.22,13.16,11.9,12.54,13.45,10.625,11.6875,10.8125,10.9375,11.2969
1995-04-23,1721.4465,13.42,12.22,13.16,11.9,12.54,13.45,10.625,11.6875,10.8125,10.9375,11.2969
1995-04-24,1709.7219,13.49,12.26,13.23,11.96,12.54,13.55,10.625,11.75,10.8125,10.9219,11.3125
1995-04-25,1686.2979,13.49,12.26,13.23,11.96,12.54,13.55,10.5781,11.6875,10.7813,10.875,11.1875
1995-04-26,1712.1252,13.41,12.37,13.12,12.01,12.53,13.48,10.625,11.6094,10.75,10.875,11.2188
1995-04-27,1698.0004,13.31,12.09,12.99,11.96,12.42,13.38,10.5625,11.5156,10.6875,10.7656,11.125
1995-04-28,1681.2128,13.1,11.93,12.82,11.74,12.25,13.21,10.5,11.5,10.6719,10.75,11.0625
1995-04-29,1681.2128,13.1,11.93,12.82,11.74,12.25,13.21,10.5,11.5,10.6719,10.75,11.0625
1995-04-30,1681.2128,13.1,11.93,12.82,11.74,12.25,13.21,10.5,11.5,10.6719,10.75,11.0625
1995-05-01,1662.9251,13.1,11.93,12.82,11.74,12.25,13.21,10.5,11.4375,10.625,10.6875,11.0469
1995-05-02,1663.3751,12.97,12.11,12.68,11.45,12.16,13.03,10.4375,11.375,10.5625,10.6875,10.9844
1995-05-03,1664.3001,12.94,12.11,12.63,11.57,12.09,13.02,10.4375,11.3125,10.5625,10.6875,10.9375
1995-05-04,1646.9492,12.74,11.97,12.44,11.46,11.93,12.85,10.375,11.1875,10.5,10.5938,10.8359
1995-05-05,1635.409,12.58,11.87,12.31,11.13,11.84,12.77,10.3438,11.0625,10.4375,10.5625,10.7031
1995-05-06,1635.409,12.58,11.87,12.31,11.13,11.84,12.77,10.3438,11.0625,10.4375,10.5625,10.7031
1995-05-07,1635.409,12.58,11.87,12.31,11.13,11.84,12.77,10.3438,11.0625,10.4375,10.5625,10.7031
1995-05-08,1621.9499,12.52,11.88,12.27,11.16,11.78,12.72,10.3438,11.0625,10.4375,10.5625,10.7031
1995-05-09,1631.5001,12.35,11.72,12.1,11.01,11.68,12.54,10.2344,10.7969,10.2969,10.375,10.5313
1995-05-10,1626.7501,11.98,11.47,11.79,10.84,11.52,12.3,9.875,10.5625,9.9375,10,10.1875
1995-05-11,1649.6076,12.02,11.48,11.82,10.95,11.61,12.36,9.8125,10.5,9.875,9.9375,10.1406
1995-05-12,1664.3001,12.07,11.44,11.82,10.85,11.64,12.42,9.85938,10.5625,9.92188,10,10.1875
1995-05-13,1664.3001,12.07,11.44,11.82,10.85,11.64,12.42,9.85938,10.5625,9.92188,10,10.1875
1995-05-14,1664.3001,12.07,11.44,11.82,10.85,11.64,12.42,9.85938,10.5625,9.92188,10,10.1875
1995-05-15,1645.4475,11.99,11.4,11.72,10.76,11.48,12.29,9.8125,10.4375,9.875,9.90625,10.0781
1995-05-16,1642.4127,12.01,11.42,11.74,10.72,11.53,12.34,9.8125,10.4688,9.875,9.90625,10.1094
1995-05-17,1654.4974,12.12,11.59,11.94,10.86,11.63,12.41,9.92188,10.6094,9.96875,10.0625,10.25
1995-05-18,1668.0752,12,11.53,11.83,10.83,11.59,12.32,10,10.7031,10.0625,10.0938,10.3281
1995-05-19,1667.0003,12.14,11.62,11.91,10.98,11.66,12.43,10.0625,10.75,10.125,10.1875,10.4375
1995-05-20,1667.0003,12.14,11.62,11.91,10.98,11.66,12.43,10.0625,10.75,10.125,10.1875,10.4375
1995-05-21,1667.0003,12.14,11.62,11.91,10.98,11.66,12.43,10.0625,10.75,10.125,10.1875,10.4375
1995-05-22,1685.5463,12.1,11.65,11.91,11.12,11.64,12.39,10.1875,10.7656,10.25,10.3125,10.4844
1995-05-23,1697.0001,12.27,11.84,12.09,11.35,11.81,12.53,10.375,11.0313,10.4531,10.5625,10.75
1995-05-24,1677.6969,12.17,11.75,11.99,11.06,11.79,12.46,10.4375,11,10.5,10.5625,10.75
1995-05-25,1638.724,12.25,11.82,12.03,11.12,11.72,12.51,10.3281,10.8125,10.375,10.375,10.5625
1995-05-26,1644.2502,12.47,11.98,12.22,11.39,11.89,12.71,10.5,11.0469,10.5625,10.6094,10.8125
1995-05-27,1644.2502,12.47,11.98,12.22,11.39,11.89,12.71,10.5,11.0469,10.5625,10.6094,10.8125
1995-05-28,1644.2502,12.47,11.98,12.22,11.39,11.89,12.71,10.5,11.0469,10.5625,10.6094,10.8125
1995-05-29,1649.5006,12.43,12,12.19,11.34,11.82,12.69,10.5,11.0469,10.5625,10.6094,10.8125
1995-05-30,1628.9493,12.28,11.83,12.08,11.25,11.82,12.56,10.6875,11.1875,10.75,10.8125,10.9531
1995-05-31,1639.4488,12.27,11.84,12.07,11.22,11.73,12.56,10.625,11.0313,10.625,10.6875,10.7969
1995-06-01,1649.4483,12.2,11.77,12.01,11.06,11.8,12.52,10.6563,11,10.6563,10.6875,10.7656
1995-06-02,1637.0003,12.09,11.71,11.97,11.1,11.75,12.43,10.7188,11.0625,10.7422,10.75,10.8125
1995-06-03,1637.0003,12.09,11.71,11.97,11.1,11.75,12.43,10.7188,11.0625,10.7422,10.75,10.8125
1995-06-04,1637.0003,12.09,11.71,11.97,11.1,11.75,12.43,10.7188,11.0625,10.7422,10.75,10.8125
1995-06-05,1623.7502,12.05,11.63,11.91,11.12,11.71,12.39,10.5938,11,10.625,10.625,10.7031
1995-06-06,1635.4488,11.99,11.6,11.89,11.03,11.68,12.37,10.5625,10.875,10.5625,10.5625,10.6875
1995-06-07,1643.0003,12.15,11.82,12.06,11.08,11.85,12.51,10.625,11.0313,10.625,10.625,10.75
1995-06-08,1648.2502,12.17,11.76,12.05,11.12,11.82,12.52,10.6875,11.1406,10.6875,10.75,10.9375
1995-06-09,1630.9492,12.33,11.87,12.15,11.19,11.94,12.62,10.75,11.25,10.75,10.7969,10.9375
1995-06-10,1630.9492,12.33,11.87,12.15,11.19,11.94,12.62,10.75,11.25,10.75,10.7969,10.9375
1995-06-11,1630.9492,12.33,11.87,12.15,11.19,11.94,12.62,10.75,11.25,10.75,10.7969,10.9375
1995-06-12,1655.4484,12.55,12.04,12.34,11.43,12.09,12.76,10.75,11.3672,10.8125,10.875,11.0938
1995-06-13,1660.7502,12.44,11.96,12.26,11.32,12.06,12.68,10.75,11.4375,10.8125,10.9375,11.1719
1995-06-14,1636.9494,12.52,12.02,12.35,11.23,12.07,12.77,10.6875,11.3125,10.75,10.8672,11
1995-06-15,1650.0003,12.49,11.97,12.31,11.29,12.06,12.72,10.6875,11.3203,10.7578,10.875,11.0625
1995-06-16,1648.1989,12.64,12.13,12.47,11.37,12.25,12.87,10.75,11.4844,10.8594,10.9844,11.2344
1995-06-17,1648.1989,12.64,12.13,12.47,11.37,12.25,12.87,10.75,11.4844,10.8594,10.9844,11.2344
1995-06-18,1648.1989,12.64,12.13,12.47,11.37,12.25,12.87,10.75,11.4844,10.8594,10.9844,11.2344
1995-06-19,1647.9486,12.66,12.16,12.48,11.34,12.29,12.9,10.8438,11.6563,11,11.125,11.3906
1995-06-20,1639.4492,12.48,12,12.32,11.3,12.15,12.72,10.75,11.5625,10.8906,11.0469,11.3125
1995-06-21,1635.4494,12.47,11.94,12.27,11.23,12.05,12.7,10.75,11.5,10.8594,10.9688,11.25
1995-06-22,1622.8002,12.32,11.81,12.16,11.22,11.97,12.54,10.625,11.375,10.75,10.875,11.125
1995-06-23,1618.9475,12.39,11.91,12.26,11.21,12.04,12.62,10.625,11.3125,10.6875,10.8125,11.0625
1995-06-24,1618.9475,12.39,11.91,12.26,11.21,12.04,12.62,10.625,11.3125,10.6875,10.8125,11.0625
1995-06-25,1618.9475,12.39,11.91,12.26,11.21,12.04,12.62,10.625,11.3125,10.6875,10.8125,11.0625
1995-06-26,1630.9487,12.41,11.94,12.28,11.26,12.08,12.63,10.625,11.375,10.75,10.875,11.125
1995-06-27,1624.9489,12.42,11.93,12.29,11.32,12.1,12.65,10.6563,11.5313,10.7813,10.9375,11.25
1995-06-28,1630.9486,12.48,11.97,12.35,11.34,12.16,12.68,10.7031,11.5781,10.8125,10.9766,11.375
1995-06-29,1633.4489,12.5,11.96,12.38,11.31,12.16,12.7,10.6875,11.5625,10.8125,10.9453,11.3281
1995-06-30,1637.0003,12.65,12.06,12.52,11.36,12.33,12.81,10.75,11.6563,10.9375,11.0625,11.4063
1995-07-01,1637.0003,12.65,12.06,12.52,11.36,12.33,12.81,10.75,11.6563,10.9375,11.0625,11.4063
1995-07-02,1637.0003,12.65,12.06,12.52,11.36,12.33,12.81,10.75,11.6563,10.9375,11.0625,11.4063
1995-07-03,1620.9495,12.55,11.97,12.42,11.32,12.22,12.74,10.6875,11.5625,10.875,11.0547,11.3672
1995-07-04,1621.8493,12.45,11.88,12.26,11.27,12.1,12.67,10.6641,11.5,10.8125,10.9375,11.25
1995-07-05,1621.0003,12.4,11.83,12.2,11.2,12.02,12.64,10.625,11.4375,10.75,10.9063,11.1875
1995-07-06,1619.6094,12.43,11.9,12.24,11.22,12.08,12.64,10.625,11.4375,10.75,10.9375,11.1875
1995-07-07,1610.235,12.21,11.74,12.04,11.17,11.87,12.44,10.5625,11.2969,10.6875,10.8125,11.0625
1995-07-08,1610.235,12.21,11.74,12.04,11.17,11.87,12.44,10.5625,11.2969,10.6875,10.8125,11.0625
1995-07-09,1610.235,12.21,11.74,12.04,11.17,11.87,12.44,10.5625,11.2969,10.6875,10.8125,11.0625
1995-07-10,1617.0003,12.06,11.65,11.96,11.17,11.79,12.37,10.5,11.1875,10.625,10.7891,10.9375
1995-07-11,1618.8751,12.16,11.73,12.04,11.14,11.85,12.44,10.5,11.1875,10.625,10.8125,11
1995-07-12,1619.9494,12.03,11.67,11.9,11.15,11.8,12.34,10.375,11.1875,10.5625,10.75,10.9766
1995-07-13,1608.9499,12.14,11.79,12.02,11.16,11.89,12.42,10.4375,11.2031,10.625,10.7969,11
1995-07-14,1612.2502,12.16,11.83,12.08,11.27,11.94,12.46,10.5625,11.3594,10.75,10.9141,11.125
1995-07-15,1612.2502,12.16,11.83,12.08,11.27,11.94,12.46,10.5625,11.3594,10.75,10.9141,11.125
1995-07-16,1612.2502,12.16,11.83,12.08,11.27,11.94,12.46,10.5625,11.3594,10.75,10.9141,11.125
1995-07-17,1612.3496,12.2,11.88,12.14,11.25,12.01,12.48,10.5781,11.375,10.8125,10.9766,11.1953
1995-07-18,1612.6995,12.29,11.95,12.22,11.25,12.12,12.56,10.625,11.5,10.8203,11,11.25
1995-07-19,1621.8751,12.36,12,12.28,11.23,12.13,12.61,10.6875,11.5781,10.9219,11.1094,11.375
1995-07-20,1614.1996,12.44,12.04,12.37,11.27,12.21,12.67,10.75,11.625,11,11.125,11.4375
1995-07-21,1602.0003,12.24,11.81,12.1,11.16,11.94,12.51,10.625,11.375,10.7969,10.9375,11.1875
1995-07-22,1602.0003,12.24,11.81,12.1,11.16,11.94,12.51,10.625,11.375,10.7969,10.9375,11.1875
1995-07-23,1602.0003,12.24,11.81,12.1,11.16,11.94,12.51,10.625,11.375,10.7969,10.9375,11.1875
1995-07-24,1600.0003,12.06,11.65,11.87,11.06,11.77,12.36,10.5,11.2656,10.6875,10.8125,11.0625
1995-07-25,1606.5001,12.09,11.67,11.92,11.04,11.78,12.37,10.5,11.2344,10.6719,10.7891,11.0078
1995-07-26,1592.4002,12.03,11.6,11.86,11,11.72,12.33,10.4922,11.1797,10.625,10.75,10.9375
1995-07-27,1593.0003,12.03,11.58,11.84,11.06,11.69,12.33,10.5,11.1875,10.6563,10.7813,10.9844
1995-07-28,1587.0003,12.09,11.61,11.87,11.07,11.71,12.39,10.5,11.125,10.625,10.75,10.9375
1995-07-29,1587.0003,12.09,11.61,11.87,11.07,11.71,12.39,10.5,11.125,10.625,10.75,10.9375
1995-07-30,1587.0003,12.09,11.61,11.87,11.07,11.71,12.39,10.5,11.125,10.625,10.75,10.9375
1995-07-31,1586.3251,12.09,11.63,11.91,11.09,11.73,12.38,10.5938,11.1875,10.7188,10.8594,11.0469
1995-08-01,1582.7006,12.06,11.59,11.88,11.08,11.7,12.35,10.5625,11.2031,10.6875,10.8125,11
1995-08-02,1589.7006,11.92,11.45,11.72,10.98,11.53,12.24,10.4688,11.125,10.625,10.75,10.9375
1995-08-03,1574.1002,11.81,11.37,11.61,10.97,11.44,12.14,10.4219,10.9688,10.5625,10.6406,10.8125
1995-08-04,1570.1002,11.72,11.3,11.54,10.91,11.36,12.09,10.4375,11,10.5625,10.6406,10.8125
1995-08-05,1570.1002,11.72,11.3,11.54,10.91,11.36,12.09,10.4375,11,10.5625,10.6406,10.8125
1995-08-06,1570.1002,11.72,11.3,11.54,10.91,11.36,12.09,10.4375,11,10.5625,10.6406,10.8125
1995-08-07,1577.7502,11.57,11.24,11.41,10.85,11.27,11.95,10.375,10.8359,10.4375,10.5625,10.6719
1995-08-08,1586.6506,11.63,11.33,11.49,10.88,11.35,11.99,10.375,10.8125,10.4688,10.5625,10.6875
1995-08-09,1587.3002,11.63,11.25,11.47,10.81,11.33,11.96,10.3125,10.8125,10.4375,10.5313,10.6875
1995-08-10,1589.9003,11.48,11.17,11.31,10.69,11.18,11.83,10.2031,10.7656,10.3125,10.4375,10.5625
1995-08-11,1597.1001,11.52,11.21,11.39,10.66,11.22,11.89,10.1875,10.625,10.2656,10.375,10.5
1995-08-12,1597.1001,11.52,11.21,11.39,10.66,11.22,11.89,10.1875,10.625,10.2656,10.375,10.5
1995-08-13,1597.1001,11.52,11.21,11.39,10.66,11.22,11.89,10.1875,10.625,10.2656,10.375,10.5
1995-08-14,1603.6993,11.52,11.21,11.39,10.66,11.22,11.89,10.25,10.6875,10.3125,10.375,10.5156
1995-08-15,1635.0728,11.52,11.21,11.39,10.66,11.22,11.89,10.3125,10.75,10.375,10.4375,10.625
1995-08-16,1621.0479,11.59,11.24,11.43,10.77,11.26,11.94,10.2031,10.6875,10.2813,10.375,10.4453
